fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,fft16,fft17,fft18,fft19,fft20
80.3889789303079,80.5510534846029,80.226904376013,80.1053484602917,80.6320907617504,80.0243111831442,79.902755267423,79.0518638573744,79.4570502431118,79.1329011345219,79.7811993517018,80.2674230145867,80.0243111831442,80.9562398703404,79.4165316045381,79.9837925445705,79.4165316045381,80.0243111831442,79.740680713128
80.4700162074554,80.3889789303079,80.2674230145867,80.7941653160454,79.740680713128,80.226904376013,80.2674230145867,79.6191247974068,79.3354943273906,79.740680713128,79.7001620745543,80.1458670988655,79.4975688816856,80.3079416531605,79.8217179902755,80.3484602917342,79.8217179902755,80.2674230145867,79.6596434359806
80.5915721231767,80.9967585089141,80.1053484602917,80.3079416531605,80.7536466774716,80.1863857374392,79.7001620745543,79.740680713128,79.0518638573744,79.9432739059968,79.6596434359806,80.2674230145867,79.6596434359806,80.3889789303079,79.6596434359806,79.3760129659644,79.5786061588331,80.1053484602917,80.1458670988655
80.1863857374392,80.6320907617504,80.5105348460292,80.3889789303079,80.3889789303079,80.3484602917342,79.902755267423,79.8622366288493,79.3760129659644,80.3484602917342,79.9432739059968,80.3889789303079,80.1458670988655,80.7131280388979,79.8217179902755,80.0243111831442,79.1329011345219,81.1183144246353,79.7811993517018
80.5105348460292,80.7941653160454,80.6320907617504,80.9157212317666,81.1993517017828,80.4700162074554,79.4570502431118,79.8217179902755,79.8622366288493,79.7001620745543,79.3760129659644,80.5915721231767,79.2949756888169,80.3889789303079,80.064829821718,80.3079416531605,79.6596434359806,80.3079416531605,80.1053484602917
80.0243111831442,80.1863857374392,79.9432739059968,80.4294975688817,80.6726094003242,80.226904376013,80.4294975688817,79.8622366288493,79.2139384116694,80.1053484602917,79.4165316045381,80.3889789303079,79.7811993517018,79.7811993517018,79.740680713128,80.3889789303079,79.6191247974068,80.5105348460292,79.5380875202593
80.6320907617504,81.0372771474878,80.7131280388979,80.7131280388979,80.4700162074554,80.7941653160454,80.226904376013,79.4975688816856,79.1734197730956,80.064829821718,79.9432739059968,80.7941653160454,80.3484602917342,79.9837925445705,80.1458670988655,80.3079416531605,80.1458670988655,80.3079416531605,79.5786061588331
80.5510534846029,81.0777957860616,80.3079416531605,80.4294975688817,81.2803889789303,80.7131280388979,79.5786061588331,79.7811993517018,79.4975688816856,80.0243111831442,80.7131280388979,80.064829821718,80.3889789303079,80.8752025931929,80.1053484602917,80.3484602917342,79.8622366288493,80.3484602917342,79.4570502431118
80.4294975688817,80.4700162074554,80.3484602917342,80.7941653160454,80.5105348460292,80.3079416531605,79.5786061588331,80.3079416531605,79.7001620745543,79.7811993517018,80.1458670988655,80.3484602917342,80.7131280388979,80.7131280388979,80.064829821718,80.226904376013,79.6191247974068,80.7536466774716,80.5105348460292
80.6726094003242,80.6320907617504,80.6320907617504,80.8752025931929,80.8752025931929,80.5915721231767,80.4294975688817,79.5380875202593,79.740680713128,80.2674230145867,80.1053484602917,80.064829821718,80.3079416531605,80.7131280388979,79.7811993517018,80.9157212317666,79.7811993517018,80.5105348460292,80.1863857374392
80.7131280388979,80.8752025931929,80.7941653160454,81.1183144246353,81.0777957860616,80.7536466774716,79.7001620745543,80.226904376013,79.7001620745543,79.9432739059968,80.226904376013,80.9562398703404,80.4294975688817,80.7941653160454,80.9157212317666,80.3889789303079,79.2544570502431,79.9837925445705,80.1053484602917
80.9157212317666,80.5105348460292,80.8346839546191,80.8346839546191,80.7131280388979,80.7536466774716,80.1863857374392,79.9837925445705,79.6596434359806,80.1458670988655,80.4294975688817,80.7941653160454,80.5915721231767,80.3079416531605,80.3484602917342,80.9562398703404,80.1458670988655,80.4294975688817,80.3484602917342
81.2398703403566,81.0777957860616,80.9967585089141,80.9967585089141,80.5105348460292,80.7536466774716,80.3079416531605,80.0243111831442,79.8217179902755,79.9432739059968,80.4294975688817,80.6320907617504,80.5915721231767,80.2674230145867,80.3889789303079,80.4700162074554,79.9432739059968,80.3889789303079,79.9837925445705
80.1863857374392,80.4700162074554,81.0777957860616,80.7131280388979,81.3209076175041,80.5510534846029,80.226904376013,79.7811993517018,79.7001620745543,80.4294975688817,80.6320907617504,80.9562398703404,80.3484602917342,79.902755267423,79.9432739059968,80.2674230145867,79.4570502431118,80.226904376013,80.4294975688817
